mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
36.62182176113129,19.94898139734354,0.640084445476532,0.34958267379946134,400,6,3,sqrt,,balanced,"{'n_estimators': 400, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced'}",0.5474528689031127,0.5363763071504865,0.47948094380186923,0.2888290368090291,0.4630347891661244,0.10383100524811395,11,0.9792788294996235,0.976709584461922,0.9775324433453264,0.9827190240691298,0.9790599703440004,0.002307283360346905
37.037740767002106,17.35045233379529,0.4245917797088623,0.34089748864201225,500,12,2,sqrt,12,balanced_subsample,"{'n_estimators': 500, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 12, 'class_weight': 'balanced_subsample'}",0.5610922227126774,0.5491553115310562,0.4702931780820762,0.2676148549497686,0.4620388918188946,0.11754751411537863,12,0.8495257916345441,0.7849414246405321,0.7479184144634173,0.7763025850645824,0.789672053950769,0.037171756338406574
42.39256364107132,19.34191585106017,0.4453698992729187,0.06767636532685535,500,6,2,sqrt,12,balanced_subsample,"{'n_estimators': 500, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 12, 'class_weight': 'balanced_subsample'}",0.5521263310634211,0.5500187540206246,0.47327601545489956,0.26710068267100684,0.460630445802488,0.11616308182394226,13,0.8872185154238051,0.8116002795092111,0.7739721235923636,0.7897182286169425,0.8156272867855806,0.04343947721075234
20.346859753131866,8.725971361308067,0.19058489799499512,0.09895650955468606,200,6,2,log2,,balanced,"{'n_estimators': 200, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'class_weight': 'balanced'}",0.541109322400815,0.5323193290922866,0.4774791043143301,0.28800342759211656,0.45972779584988704,0.10209903423633837,14,0.9882948442570404,0.9862219935167099,0.9876268230614317,0.9904118289571534,0.9881388724480838,0.0015105692560444704
21.898146748542786,10.301084259604405,0.11696499586105347,0.030780893037086893,300,6,2,log2,12,balanced_subsample,"{'n_estimators': 300, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 12, 'class_weight': 'balanced_subsample'}",0.5515350214608667,0.5463447154337333,0.473593806950752,0.2666123483613978,0.45952147305168745,0.11556029754928847,15,0.8854469103436445,0.8094010421974177,0.7748316009746751,0.7893995689244274,0.8147697806100412,0.04261098993535412
21.30945920944214,8.832508825880785,0.09037452936172485,0.008835819824136936,300,6,2,sqrt,12,balanced_subsample,"{'n_estimators': 300, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 12, 'class_weight': 'balanced_subsample'}",0.5515350214608667,0.5463447154337333,0.473593806950752,0.2666123483613978,0.45952147305168745,0.11556029754928847,15,0.8854469103436445,0.8094010421974177,0.7748316009746751,0.7893995689244274,0.8147697806100412,0.04261098993535412
26.609687328338623,13.382084496936343,0.14155715703964233,0.04513859935859444,400,6,5,sqrt,10,balanced_subsample,"{'n_estimators': 400, 'min_samples_split': 6, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': 'balanced_subsample'}",0.5605133417211157,0.5468012815626736,0.45343578270853024,0.2528735632183908,0.45340599230267753,0.12289011387954943,17,0.7515674415828842,0.691627678654822,0.6555522685305395,0.6943822745145023,0.698282415820687,0.03436806688944942
19.55800372362137,8.959140761318045,0.0802384614944458,0.007544714459047424,300,4,3,log2,10,balanced_subsample,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_depth': 10, 'class_weight': 'balanced_subsample'}",0.5537901869199874,0.5438431003619532,0.45426210062124817,0.2545234098116023,0.45160469942869774,0.12020596174773539,18,0.7783237051688695,0.7010767522461548,0.661663953174568,0.7040517286524682,0.7112790348105152,0.042169196912637805
18.843921542167664,9.397403651703087,0.0796937346458435,0.009607808665258474,300,2,1,log2,10,balanced_subsample,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10, 'class_weight': 'balanced_subsample'}",0.5417755457823195,0.5463992181181856,0.451207496965142,0.2538303437967115,0.44830315116558966,0.11852007734705754,19,0.8085104152455793,0.7219047493637524,0.6725284320242961,0.7093965927499065,0.7280850473458835,0.049855370137343494
90.98926913738251,47.65905582319737,0.2076401710510254,0.030249880653231125,500,12,1,,8,balanced,"{'n_estimators': 500, 'min_samples_split': 12, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 8, 'class_weight': 'balanced'}",0.5467540591197612,0.5356982716189232,0.4368571054801634,0.24082104654524428,0.440032620691023,0.12271584795601108,20,0.6666543654272847,0.6118280573163838,0.592572060955784,0.6354652393736345,0.6266299307682718,0.027654348671482348
