mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
1.49478679895401,0.5374178530430908,0.08866846561431885,0.023189470612116275,0.9,5.0,0.1,700,7,4,0.05,0.2,0.7,"{'subsample': 0.9, 'reg_lambda': 5.0, 'reg_alpha': 0.1, 'n_estimators': 700, 'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.38380488241783095,0.45168146575534485,0.5090804513577355,0.4641364353861487,0.452175808729265,0.044877675080040376,1,0.8181296238914598,0.7233367087417417,0.6723440429701726,0.6568184721484064,0.7176572119379452,0.06301110574490462
1.208046317100525,0.3027400723758212,0.05227077007293701,0.010084889122282439,0.6,0.5,0.01,400,5,5,0.03,0.2,1.0,"{'subsample': 0.6, 'reg_lambda': 0.5, 'reg_alpha': 0.01, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.03, 'gamma': 0.2, 'colsample_bytree': 1.0}",0.38639331637491203,0.4555457777296763,0.5056643870250915,0.458712015862491,0.45157887424804277,0.04254708474182441,2,0.8021600162331306,0.710197323423681,0.6611742720548737,0.6473020801840461,0.7052084229739328,0.06065610345558138
1.9056823253631592,0.5909841797743739,0.10914325714111328,0.02038589587536132,0.8,2.0,0.0,700,3,5,0.03,0.4,0.6,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 700, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.03, 'gamma': 0.4, 'colsample_bytree': 0.6}",0.3735791528328861,0.45077374602726894,0.5076438919683444,0.46840287641031175,0.45009991680970274,0.048739585484003686,3,0.8514593734401424,0.7668451792406689,0.7134936334722779,0.6931384393122506,0.7562341563663351,0.06121326976444707
0.7397233247756958,0.21970989845073088,0.041948914527893066,0.01960211036424136,0.8,5.0,0.01,400,5,3,0.05,0.4,1.0,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 0.01, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.4, 'colsample_bytree': 1.0}",0.3659741905584497,0.4527359013434431,0.4913938411667266,0.45721851466099117,0.4418306119324027,0.04627748708421812,4,0.6638526245108105,0.5820128410121663,0.5538118707301822,0.5502703597869688,0.587486924010032,0.04577326638883288
2.3433799743652344,0.7154835774284952,0.10592228174209595,0.024003767206325653,0.7,1.0,0.0,300,3,8,0.03,0.1,0.6,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.3601385785319444,0.43647834192914026,0.4925812176872003,0.46530880285069876,0.43862673524974594,0.04946722461735039,5,0.9341371501777688,0.8802473245927038,0.8361851816279061,0.8156711309707495,0.866560196842282,0.045459654262636186
0.7143787145614624,0.12817913251158808,0.03105175495147705,0.010822986099629771,0.7,0.5,0.0,200,1,5,0.08,0.4,1.0,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.08, 'gamma': 0.4, 'colsample_bytree': 1.0}",0.3608871653785326,0.43514770145814663,0.49459232658093977,0.45626296689742585,0.4367225400787612,0.048693491974462995,6,0.8612535496143838,0.7631102041811774,0.7018385930787335,0.6886117874139717,0.7537035335720667,0.06815863641707089
1.3657060861587524,0.41292432200063434,0.07270246744155884,0.011850728805833722,0.9,1.0,0.01,500,7,6,0.08,0.2,0.6,"{'subsample': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0.01, 'n_estimators': 500, 'min_child_weight': 7, 'max_depth': 6, 'learning_rate': 0.08, 'gamma': 0.2, 'colsample_bytree': 0.6}",0.37956706175956845,0.4248175903329734,0.4897301928144693,0.4478679310746476,0.43549569399541466,0.039801026727011586,7,0.9180214989996083,0.8901280430462777,0.8614377881892932,0.83876939571296,0.8770891814870347,0.029828001197041362
1.8209632635116577,0.3146673264023817,0.05197674036026001,0.006535382617346636,0.9,0.5,0.0,200,5,8,0.03,0.0,0.7,"{'subsample': 0.9, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0.0, 'colsample_bytree': 0.7}",0.34847828041041584,0.4285749537181728,0.4930644074629116,0.46217958829944716,0.4330743074727369,0.05390422397124944,8,0.906942011416814,0.8408807639766549,0.7968282032627333,0.7790848648989952,0.8309339608887993,0.049314536637146064
3.904397189617157,0.7092526926567096,0.12493979930877686,0.020398409046717417,0.9,5.0,0.1,500,5,8,0.01,0.2,0.6,"{'subsample': 0.9, 'reg_lambda': 5.0, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.2, 'colsample_bytree': 0.6}",0.35354345757348427,0.42682278498736603,0.48218546045011,0.45787781690387397,0.43010737997870857,0.0483635875709472,9,0.8394180455000687,0.765582741383992,0.726010119749211,0.7101733412783557,0.7602960619779069,0.049940089658656636
0.6389979124069214,0.27354943185687286,0.019677817821502686,0.003260158645789366,0.8,5.0,0.1,300,7,3,0.05,0.4,0.6,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 0.1, 'n_estimators': 300, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.4, 'colsample_bytree': 0.6}",0.3557021209040476,0.4467931869480851,0.4698812471345759,0.4460191456589291,0.4295989251614094,0.04372833584352541,10,0.6174264222989836,0.5399294270056259,0.5181971695219751,0.5155059752330717,0.5477647485149141,0.04131891588215082
