mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
5.660793483257294,2.0277679135608793,0.27442073822021484,0.02692299518365029,0.6,0.5,0.01,400,5,5,0.03,0.2,1.0,"{'subsample': 0.6, 'reg_lambda': 0.5, 'reg_alpha': 0.01, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.03, 'gamma': 0.2, 'colsample_bytree': 1.0}",0.5168465758407775,0.5244844725280924,0.3039514020956264,0.212702570819529,0.3894962553210063,0.13510537712670395,13,0.6231041927693106,0.6179043178254878,0.5866429064808354,0.7064849115572384,0.633534082158218,0.04436687388179851
14.932156682014465,3.8415910110114853,0.5200003385543823,0.18897049923574988,1.0,1.0,0.01,500,3,8,0.01,0.0,0.8,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.01, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.0, 'colsample_bytree': 0.8}",0.5068049747191392,0.5151385301018857,0.31037598433137176,0.20414998560849884,0.38411736869022384,0.1323299325088729,14,0.6965292802733786,0.6604261135477237,0.6277406331995644,0.743269570292275,0.6819913993282354,0.04293766235898305
13.056891083717346,4.4631951381931385,0.7681697607040405,0.10243678723052384,0.9,5.0,0.1,500,5,8,0.01,0.2,0.6,"{'subsample': 0.9, 'reg_lambda': 5.0, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.2, 'colsample_bytree': 0.6}",0.5014193820682129,0.5039319689995239,0.30266052042359065,0.19871336669049322,0.37668130954545515,0.13124784091027808,15,0.6246730771046297,0.6279901396748974,0.600176795052085,0.7215230111265766,0.6435907557395472,0.04625869161252917
3.7886404991149902,1.3065859585731001,0.20464324951171875,0.01163916411343508,0.8,5.0,0.01,400,5,3,0.05,0.4,1.0,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 0.01, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.4, 'colsample_bytree': 1.0}",0.5143929545743939,0.5030407729397873,0.28342898645250814,0.17431269323974263,0.36879385180160806,0.14519935936063577,16,0.5518773405898726,0.5790203772155436,0.5513250764058145,0.6423559896176334,0.581144695957216,0.03707129280887965
1.9529505372047424,0.6007278899296378,0.09116590023040771,0.017617686832802758,0.6,0.5,0.01,200,5,3,0.08,0.1,0.6,"{'subsample': 0.6, 'reg_lambda': 0.5, 'reg_alpha': 0.01, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.08, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.51048957005324,0.48951141973478,0.2738946559015763,0.16143600297261762,0.35883291216555346,0.14684742197113337,17,0.5330618480909548,0.5652619536547796,0.5407900975454908,0.6257678459108333,0.5662204363005146,0.03637652670860592
2.426459491252899,0.9528244590904751,0.16218143701553345,0.0620670561503191,0.8,5.0,0.1,300,7,3,0.05,0.4,0.6,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 0.1, 'n_estimators': 300, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.4, 'colsample_bytree': 0.6}",0.51070288801399,0.48639491089968306,0.2699829248551862,0.14644770145388192,0.3533821063056853,0.15183832349019832,18,0.5278885538283445,0.5616339789601664,0.5376621027403989,0.6118055606570902,0.5597475490465,0.03246674339042049
3.9962950944900513,1.3581823094044285,0.1882449984550476,0.020756675038574222,0.6,1.0,0.0,400,7,3,0.03,0.0,0.8,"{'subsample': 0.6, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 400, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.03, 'gamma': 0.0, 'colsample_bytree': 0.8}",0.5136120805681448,0.48436910208342193,0.2658885149951907,0.1317597215917688,0.34890735480963153,0.1577361357123904,19,0.5256982270094567,0.5576526647102172,0.5337517813554733,0.5960038864961029,0.5532766398928125,0.027324696492225166
7.1014904379844666,2.4935859177056705,0.37260252237319946,0.10887943816792568,0.9,5.0,1.0,400,5,6,0.01,0.1,0.8,"{'subsample': 0.9, 'reg_lambda': 5.0, 'reg_alpha': 1.0, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.4829370072680603,0.48551920153928024,0.27805763019609375,0.13029889242906995,0.34420318285812607,0.14945532005604759,20,0.5433205454696923,0.5755085068021798,0.551839727758687,0.6130027992951215,0.5709178948314201,0.027008346175919996
6.711508512496948,1.9284128944286278,0.2726473808288574,0.06205173364180459,0.8,1.0,0.0,400,5,5,0.01,0.0,1.0,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.01, 'gamma': 0.0, 'colsample_bytree': 1.0}",0.4958079921830936,0.4816693219392312,0.2713463170452209,0.11092246745897,0.3399365246566289,0.15932369188911738,21,0.533488938056356,0.5651201215713871,0.5409969073616013,0.5824417245459329,0.5555119228838193,0.019450123623652525
6.430129528045654,2.329483222724471,0.3792158365249634,0.06599154626894108,0.9,5.0,0.01,700,1,4,0.01,0.4,0.6,"{'subsample': 0.9, 'reg_lambda': 5.0, 'reg_alpha': 0.01, 'n_estimators': 700, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.4, 'colsample_bytree': 0.6}",0.4875565774351414,0.4809445411014825,0.26502331801346807,0.11384249702883592,0.33684173339473195,0.1568176708878357,22,0.525688058510842,0.557475107785197,0.5340753185960635,0.5833566593287826,0.5501487860552212,0.022433910635492087
5.010954558849335,1.7622834821067968,0.3267149329185486,0.051608631336417306,1.0,5.0,0.01,500,1,4,0.01,0.0,0.8,"{'subsample': 1.0, 'reg_lambda': 5.0, 'reg_alpha': 0.01, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.0, 'colsample_bytree': 0.8}",0.4775489019125135,0.47500211201784087,0.2578245656127582,0.08554426800802183,0.3239799618877836,0.1640268466916725,23,0.5139752966118666,0.5487344375343407,0.5254040964098601,0.5552212590511422,0.5358337724018024,0.01679935195622383
4.892238259315491,2.0481872473278515,0.2708873748779297,0.07707640372476998,0.6,2.0,0.1,500,5,3,0.01,0.1,0.6,"{'subsample': 0.6, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.4744186524887058,0.4570929630263894,0.23723257128587036,0.07043108682452945,0.30979381840637377,0.16685174995818028,24,0.4875489462778572,0.5116681246107965,0.4921762891120309,0.5215911476713054,0.5032461269179975,0.013932090839823833
3.7697154879570007,1.557376699686987,0.17461466789245605,0.017060772089691485,0.6,2.0,1.0,400,7,3,0.01,0.1,0.9,"{'subsample': 0.6, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 400, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.9}",0.45843995376771424,0.4563472099351101,0.23170394708749573,0.06605504587155964,0.3031365391654699,0.16500220445364386,25,0.47970047268742966,0.505165764754434,0.48671885210300053,0.5130103680553867,0.4961488644000627,0.013463743158703342
